country_co,country_na,mean,month
UU,Abyei Area,0.0001493710069769,2021-02
KE,Kenya,0.0001229960410511,2021-02
UG,Uganda,0.0002057655945933,2021-02
TZ,Tanzania,0.000118475503627,2021-02
MZ,Mozambique,0.0001207130516653,2021-02
CN,Comoros,8.481383487883543e-05,2021-02
MA,Madagascar,0.0001034350324105,2021-02
CV,Cabo Verde,5.371811895400472e-05,2021-02
WI,Western Sahara,3.858663649558896e-05,2021-02
MR,Mauritania,5.208312736932196e-05,2021-02
MO,Morocco,5.441188738010077e-05,2021-02
SP,Spain (Canary Is),3.88252640639969e-05,2021-02
PO,Portugal (Madeira Is),3.1789333200765004e-05,2021-02
SP,Spain (Africa),1.7489003945380824e-05,2021-02
AG,Algeria,4.3758131380511833e-05,2021-02
ML,Mali,8.458462103725267e-05,2021-02
UV,Burkina Faso,0.0001454414245203,2021-02
TO,Togo,0.00024698806274,2021-02
GH,Ghana,0.0002271992397839,2021-02
IV,Cote d'Ivoire,0.0002127850706341,2021-02
GV,Guinea,0.0002391952149467,2021-02
SG,Senegal,0.0001303688655699,2021-02
GA,"Gambia, The",0.0001549199598565,2021-02
PU,Guinea-Bissau,0.0002204922067697,2021-02
SL,Sierra Leone,0.0002485367642402,2021-02
LI,Liberia,0.000181874823454,2021-02
BN,Benin,0.0002290600535313,2021-02
NI,Nigeria,0.000211503330052,2021-02
CM,Cameroon,0.0002507992505116,2021-02
EK,Equatorial Guinea,0.0002130083036743,2021-02
TP,Sao Tome & Principe,0.0001483051114881,2021-02
GB,Gabon,0.0001962042029234,2021-02
CF,Rep of the Congo,0.0002185037445643,2021-02
CT,Central African Rep,0.0002510866403709,2021-02
CG,Dem Rep of the Congo,0.0002107466608398,2021-02
CD,Chad,0.0001284274730825,2021-03
MI,Malawi,0.0001251472657757,2021-03
ZA,Zambia,0.0001213771673377,2021-03
ZI,Zimbabwe,0.0001246243747207,2021-03
BC,Botswana,0.0001451955622182,2021-03
WA,Namibia,0.0001332169031605,2021-03
AO,Angola,0.0001461936968429,2021-03
BY,Burundi,0.0001626040179874,2021-03
RW,Rwanda,0.0001487184405585,2021-03
SF,South Africa,0.0001281787428943,2021-03
LT,Lesotho,0.0001085756973197,2021-03
WZ,Swaziland,0.0001518054382551,2021-03
MF,Mayotte,8.83118788171662e-05,2021-03
NG,Niger,9.615890773548484e-05,2021-03
SU,Sudan,0.0001145989519619,2021-03
LY,Libya,5.941809246426188e-05,2021-03
UU,Koualou Area,0.0002056021452833,2021-03
TS,Tunisia,6.625693967688463e-05,2021-03
EG,Egypt,7.520478290469616e-05,2021-03
EG,Bir Tawil,8.24132091491544e-05,2021-03
SU,Halaib Triangle,7.580589772537082e-05,2021-03
ER,Eritrea,0.0001221841193581,2021-03
ET,Ethiopia,0.0001480253250319,2021-03
DJ,Djibouti,0.00010230193624,2021-03
SO,Somalia,0.0001065621108899,2021-03
OD,South Sudan,0.0002261476616423,2021-03
UU,Abyei Area,0.0002088567941541,2021-03
KE,Kenya,0.0001282357090617,2021-03
UG,Uganda,0.0001941434284083,2021-03
TZ,Tanzania,0.0001322899174923,2021-03
MZ,Mozambique,0.0001162389611604,2021-03
CN,Comoros,8.941098550138231e-05,2021-03
MA,Madagascar,0.000108240488879,2021-03
CV,Cabo Verde,6.662801541805077e-05,2021-03
WI,Western Sahara,6.303914182034083e-05,2021-03
MR,Mauritania,8.237489681026027e-05,2021-03
MO,Morocco,7.574852038511005e-05,2021-03
SP,Spain (Canary Is),5.282958432943577e-05,2021-03
PO,Portugal (Madeira Is),3.774271563062354e-05,2021-03
SP,Spain (Africa),8.428281185318254e-05,2021-03
AG,Algeria,6.673638329991761e-05,2021-03
ML,Mali,0.0001211139950031,2021-03
UV,Burkina Faso,0.0001855945382931,2021-03
TO,Togo,0.000226517276514,2021-03
GH,Ghana,0.0002167520632637,2021-03
IV,Cote d'Ivoire,0.0002220578037275,2021-03
GV,Guinea,0.0002882413250963,2021-03
SG,Senegal,0.0001821484425337,2021-03
GA,"Gambia, The",0.0002028622289745,2021-03
PU,Guinea-Bissau,0.0002716312801447,2021-03
SL,Sierra Leone,0.0002806500943229,2021-03
LI,Liberia,0.0001897758071905,2021-03
BN,Benin,0.0002340881325926,2021-03
NI,Nigeria,0.0002239339233806,2021-03
CM,Cameroon,0.0002525039085979,2021-03
EK,Equatorial Guinea,0.0002072166064068,2021-03
TP,Sao Tome & Principe,0.0001742675381486,2021-03
GB,Gabon,0.0002057435708837,2021-03
CF,Rep of the Congo,0.0002229047677701,2021-03
CT,Central African Rep,0.0002729299363693,2021-03
CG,Dem Rep of the Congo,0.0002194756881542,2021-03
CD,Chad,0.0001108708393207,2021-04
MI,Malawi,8.481312431508377e-05,2021-04
ZA,Zambia,9.311479018474708e-05,2021-04
ZI,Zimbabwe,0.0001025518397742,2021-04
BC,Botswana,0.0001166172038997,2021-04
WA,Namibia,0.0001127613723787,2021-04
AO,Angola,0.0001270562147405,2021-04
BY,Burundi,9.9932941664693e-05,2021-04
RW,Rwanda,9.814189641400144e-05,2021-04
SF,South Africa,0.0001038316719964,2021-04
LT,Lesotho,8.573200238068937e-05,2021-04
WZ,Swaziland,0.0001355191898877,2021-04
MF,Mayotte,6.615019578550782e-05,2021-04
NG,Niger,7.991054575150441e-05,2021-04
SU,Sudan,9.862015249922492e-05,2021-04
LY,Libya,4.858515189116671e-05,2021-04
UU,Koualou Area,0.0002227356022137,2021-04
TS,Tunisia,5.099911626391689e-05,2021-04
EG,Egypt,6.369432303937264e-05,2021-04
EG,Bir Tawil,7.19671236452264e-05,2021-04
SU,Halaib Triangle,6.704617801411417e-05,2021-04
ER,Eritrea,0.0001071918389096,2021-04
ET,Ethiopia,0.0001262901771295,2021-04
DJ,Djibouti,0.0001000216533515,2021-04
SO,Somalia,9.435898062766678e-05,2021-04
OD,South Sudan,0.000198710531004,2021-04
UU,Abyei Area,0.0001880226202154,2021-04
KE,Kenya,0.0001054442291266,2021-04
UG,Uganda,0.0001332827312557,2021-04
TZ,Tanzania,8.241858351897001e-05,2021-04
MZ,Mozambique,7.816165266631155e-05,2021-04
CN,Comoros,5.5757866487186365e-05,2021-04
MA,Madagascar,8.708435190272919e-05,2021-04
CV,Cabo Verde,6.395461551752282e-05,2021-04
WI,Western Sahara,5.387627351363689e-05,2021-04
MR,Mauritania,7.31252897685306e-05,2021-04
MO,Morocco,5.376636010153847e-05,2021-04
SP,Spain (Canary Is),4.469811135282264e-05,2021-04
PO,Portugal (Madeira Is),2.7600242252460645e-05,2021-04
SP,Spain (Africa),6.864541957125354e-05,2021-04
AG,Algeria,5.37875291587657e-05,2021-04
ML,Mali,0.0001102740088816,2021-04
UV,Burkina Faso,0.0001859065071177,2021-04
TO,Togo,0.0002178078531139,2021-04
GH,Ghana,0.0002103401588485,2021-04
IV,Cote d'Ivoire,0.0001959767449064,2021-04
GV,Guinea,0.000261382137862,2021-04
SG,Senegal,0.0001531999398311,2021-04
GA,"Gambia, The",0.0001722121973804,2021-04
PU,Guinea-Bissau,0.0002207454326173,2021-04
SL,Sierra Leone,0.0002287568232947,2021-04
LI,Liberia,0.0001673713613517,2021-04
BN,Benin,0.0002302330619792,2021-04
NI,Nigeria,0.0002208649959387,2021-04
CM,Cameroon,0.0002104056082722,2021-04
EK,Equatorial Guinea,0.0001869333055701,2021-04
TP,Sao Tome & Principe,0.0001489343886197,2021-04
GB,Gabon,0.0001778727590013,2021-04
CF,Rep of the Congo,0.0001908071284194,2021-04
CT,Central African Rep,0.0002355446568164,2021-04
CG,Dem Rep of the Congo,0.0001637892620809,2021-04
CD,Chad,0.0001202899056215,2021-05
MI,Malawi,9.980067991491384e-05,2021-05
ZA,Zambia,0.0001187442894872,2021-05
ZI,Zimbabwe,0.000109197490343,2021-05
BC,Botswana,0.0001068509650039,2021-05
WA,Namibia,0.0001041536069314,2021-05
AO,Angola,0.0001590584278717,2021-05
BY,Burundi,8.928227237839346e-05,2021-05
RW,Rwanda,9.280279039029856e-05,2021-05
SF,South Africa,8.73338253023857e-05,2021-05
LT,Lesotho,8.277539758547879e-05,2021-05
WZ,Swaziland,0.000133358501052,2021-05
MF,Mayotte,5.5191149026669735e-05,2021-05
NG,Niger,9.27772112789266e-05,2021-05
SU,Sudan,0.0001089178682683,2021-05
LY,Libya,6.233907096352478e-05,2021-05
UU,Koualou Area,0.0002250049035308,2021-05
TS,Tunisia,7.852530038151824e-05,2021-05
EG,Egypt,8.002098460953369e-05,2021-05
EG,Bir Tawil,7.911906791464774e-05,2021-05
SU,Halaib Triangle,7.38453107218507e-05,2021-05
ER,Eritrea,0.0001054192679896,2021-05
ET,Ethiopia,0.0001046188299658,2021-05
DJ,Djibouti,0.000102882335766,2021-05
SO,Somalia,9.222399953927036e-05,2021-05
OD,South Sudan,0.0001533213239475,2021-05
UU,Abyei Area,0.0001792324908897,2021-05
KE,Kenya,9.627467605995856e-05,2021-05
UG,Uganda,0.0001099852496041,2021-05
TZ,Tanzania,9.267340119984804e-05,2021-05
MZ,Mozambique,8.585840102201448e-05,2021-05
CN,Comoros,5.7473864450082897e-05,2021-05
MA,Madagascar,8.532591927493935e-05,2021-05
CV,Cabo Verde,6.0520740778403215e-05,2021-05
WI,Western Sahara,6.106503143302213e-05,2021-05
MR,Mauritania,7.978207675659803e-05,2021-05
MO,Morocco,7.217938359758607e-05,2021-05
SP,Spain (Canary Is),4.775078327663212e-05,2021-05
PO,Portugal (Madeira Is),3.875541812035912e-05,2021-05
SP,Spain (Africa),8.601820166001768e-05,2021-05
AG,Algeria,6.552360668132803e-05,2021-05
ML,Mali,0.000119707965887,2021-05
UV,Burkina Faso,0.0002001426541646,2021-05
TO,Togo,0.0001845645081098,2021-05
GH,Ghana,0.0001813624526213,2021-05
IV,Cote d'Ivoire,0.000161102478902,2021-05
GV,Guinea,0.0002069704413179,2021-05
SG,Senegal,0.0001509859141604,2021-05
GA,"Gambia, The",0.0001668894029239,2021-05
PU,Guinea-Bissau,0.0002226823552911,2021-05
SL,Sierra Leone,0.0001707054229241,2021-05
LI,Liberia,0.0001292778105402,2021-05
BN,Benin,0.0002086083231173,2021-05
NI,Nigeria,0.0001955601832633,2021-05
CM,Cameroon,0.0001462210083525,2021-05
EK,Equatorial Guinea,0.000103676506031,2021-05
TP,Sao Tome & Principe,7.858992843154416e-05,2021-05
GB,Gabon,0.0001253710153979,2021-05
CF,Rep of the Congo,0.0001622094182983,2021-05
CT,Central African Rep,0.0001617256195248,2021-05
CG,Dem Rep of the Congo,0.0001738019560936,2021-05
CD,Chad,0.0001630233692102,2021-06
MI,Malawi,0.000128860628215,2021-06
ZA,Zambia,0.0001742317916197,2021-06
ZI,Zimbabwe,0.0001431310188899,2021-06
BC,Botswana,0.0001418097543572,2021-06
WA,Namibia,0.0001354742067446,2021-06
AO,Angola,0.0002404041041494,2021-06
BY,Burundi,0.0001742226964183,2021-06
RW,Rwanda,0.0001834905364519,2021-06
SF,South Africa,0.0001168081905134,2021-06
LT,Lesotho,9.323919308575248e-05,2021-06
WZ,Swaziland,0.000183209720036,2021-06
MF,Mayotte,9.21469394722508e-05,2021-06
NG,Niger,0.0001357661044812,2021-06
SU,Sudan,0.0001558719424054,2021-06
LY,Libya,0.0001092409958101,2021-06
UU,Koualou Area,0.000188233242665,2021-06
TS,Tunisia,0.00013161688372,2021-06
EG,Egypt,0.0001289591309416,2021-06
EG,Bir Tawil,0.0001149430986165,2021-06
SU,Halaib Triangle,0.0001116672674109,2021-06
ER,Eritrea,0.0001377846786655,2021-06
ET,Ethiopia,0.0001322522185164,2021-06
DJ,Djibouti,0.0001427221301928,2021-06
SO,Somalia,0.0001113596511322,2021-06
OD,South Sudan,0.0002013405614945,2021-06
UU,Abyei Area,0.0002246920624305,2021-06
KE,Kenya,0.0001180781172126,2021-06
UG,Uganda,0.000166339839323,2021-06
TZ,Tanzania,0.0001542804296177,2021-06
MZ,Mozambique,0.0001069998163853,2021-06
CN,Comoros,8.173101231916474e-05,2021-06
MA,Madagascar,0.0001116796324988,2021-06
CV,Cabo Verde,0.000103563241911,2021-06
WI,Western Sahara,9.333555735267555e-05,2021-06
MR,Mauritania,0.0001230194254889,2021-06
MO,Morocco,0.000126712564847,2021-06
SP,Spain (Canary Is),8.102296949938478e-05,2021-06
PO,Portugal (Madeira Is),9.782366762754468e-05,2021-06
SP,Spain (Africa),0.0001441535802179,2021-06
AG,Algeria,0.0001060160009128,2021-06
ML,Mali,0.0001618895487628,2021-06
UV,Burkina Faso,0.0002100808994004,2021-06
TO,Togo,0.0001691575292664,2021-06
GH,Ghana,0.0001593289857137,2021-06
IV,Cote d'Ivoire,0.0001548056115397,2021-06
GV,Guinea,0.0001817020472616,2021-06
SG,Senegal,0.0002016646907387,2021-06
GA,"Gambia, The",0.0002058020473722,2021-06
PU,Guinea-Bissau,0.0002279698218616,2021-06
SL,Sierra Leone,0.0001465995280828,2021-06
LI,Liberia,0.0001182830750514,2021-06
BN,Benin,0.0001963320667434,2021-06
NI,Nigeria,0.0001980136108886,2021-06
CM,Cameroon,0.0001614629266174,2021-06
EK,Equatorial Guinea,0.0001488401056278,2021-06
TP,Sao Tome & Principe,0.0001130639770727,2021-06
GB,Gabon,0.0001680582902643,2021-06
CF,Rep of the Congo,0.0002000186699726,2021-06
CT,Central African Rep,0.000196289598742,2021-06
CG,Dem Rep of the Congo,0.0002478289140326,2021-06
CD,Chad,0.0001089283251424,2021-07
MI,Malawi,8.811717813570098e-05,2021-07
ZA,Zambia,0.000131397369421,2021-07
ZI,Zimbabwe,8.443845749529579e-05,2021-07
BC,Botswana,8.05713323219169e-05,2021-07
WA,Namibia,7.628803032972242e-05,2021-07
AO,Angola,0.0001885717577042,2021-07
BY,Burundi,0.0001654458770497,2021-07
RW,Rwanda,0.0001608226257548,2021-07
SF,South Africa,6.394408011081998e-05,2021-07
LT,Lesotho,7.643865603522448e-05,2021-07
WZ,Swaziland,8.800567516913015e-05,2021-07
MF,Mayotte,6.160937492665184e-05,2021-07
NG,Niger,9.793138496661702e-05,2021-07
SU,Sudan,0.0001035837896869,2021-07
LY,Libya,8.071202379394885e-05,2021-07
UU,Koualou Area,8.215104717331733e-05,2021-07
TS,Tunisia,9.186217540233148e-05,2021-07
EG,Egypt,9.58311483121329e-05,2021-07
EG,Bir Tawil,8.927785290820547e-05,2021-07
SU,Halaib Triangle,8.542346531297821e-05,2021-07
ER,Eritrea,0.0001034721020547,2021-07
ET,Ethiopia,8.286897463962799e-05,2021-07
DJ,Djibouti,0.0001059789681914,2021-07
SO,Somalia,7.527507863173178e-05,2021-07
OD,South Sudan,0.0001109178916661,2021-07
UU,Abyei Area,0.0001119698634514,2021-07
KE,Kenya,9.339996395470088e-05,2021-07
UG,Uganda,0.0001343354919639,2021-07
TZ,Tanzania,0.0001276245545696,2021-07
MZ,Mozambique,6.659229407081589e-05,2021-07
CN,Comoros,4.584770112735732e-05,2021-07
MA,Madagascar,6.911188483809762e-05,2021-07
CV,Cabo Verde,5.404790720560624e-05,2021-07
WI,Western Sahara,6.451929951087893e-05,2021-07
MR,Mauritania,8.275714245789469e-05,2021-07
MO,Morocco,7.379959042994401e-05,2021-07
SP,Spain (Canary Is),4.972729451551828e-05,2021-07
PO,Portugal (Madeira Is),4.8513300183133946e-05,2021-07
SP,Spain (Africa),8.375448668214518e-05,2021-07
AG,Algeria,6.917767477266067e-05,2021-07
ML,Mali,0.0001005224935963,2021-07
UV,Burkina Faso,0.0001178362866293,2021-07
TO,Togo,9.536360598842878e-05,2021-07
GH,Ghana,8.823293451973828e-05,2021-07
IV,Cote d'Ivoire,7.20590067355326e-05,2021-07
GV,Guinea,8.002524217022197e-05,2021-07
SG,Senegal,0.0001128619754644,2021-07
GA,"Gambia, The",0.0001052567393809,2021-07
PU,Guinea-Bissau,8.973671027851077e-05,2021-07
SL,Sierra Leone,7.208398504810746e-05,2021-07
LI,Liberia,4.978804263354646e-05,2021-07
BN,Benin,9.272898387366097e-05,2021-07
NI,Nigeria,0.0001077608287642,2021-07
CM,Cameroon,9.981558364365788e-05,2021-07
EK,Equatorial Guinea,8.072220696949734e-05,2021-07
TP,Sao Tome & Principe,7.074835425129992e-05,2021-07
GB,Gabon,0.000107166468928,2021-07
CF,Rep of the Congo,0.0001624409761027,2021-07
CT,Central African Rep,0.0001217785763424,2021-07
CG,Dem Rep of the Congo,0.0002017474728428,2021-07
CD,Chad,0.0001005165493498,2021-08
MI,Malawi,0.0001506957679118,2021-08
ZA,Zambia,0.0001976115638827,2021-08
ZI,Zimbabwe,0.000142329799886,2021-08
BC,Botswana,0.0001301000681254,2021-08
WA,Namibia,0.0001063134724115,2021-08
AO,Angola,0.0002258871941932,2021-08
BY,Burundi,0.0001703523511948,2021-08
RW,Rwanda,0.0001488247118234,2021-08
SF,South Africa,9.444852254219358e-05,2021-08
LT,Lesotho,8.714479139907898e-05,2021-08
WZ,Swaziland,0.0001709648798385,2021-08
MF,Mayotte,5.95995739851728e-05,2021-08
NG,Niger,0.0001028553038098,2021-08
SU,Sudan,0.0001106173914351,2021-08
LY,Libya,8.950702335090404e-05,2021-08
UU,Koualou Area,0.0001565898179211,2021-08
TS,Tunisia,0.0001004835920064,2021-08
EG,Egypt,0.0001077826840981,2021-08
EG,Bir Tawil,8.671446020365659e-05,2021-08
SU,Halaib Triangle,9.356715643707828e-05,2021-08
ER,Eritrea,0.0001032513692688,2021-08
ET,Ethiopia,8.889284642909474e-05,2021-08
DJ,Djibouti,0.0001061916625002,2021-08
SO,Somalia,8.197898677948466e-05,2021-08
OD,South Sudan,0.0001081825985755,2021-08
UU,Abyei Area,0.0001085400382936,2021-08
KE,Kenya,9.827489929840854e-05,2021-08
UG,Uganda,0.0001270395200033,2021-08
TZ,Tanzania,0.000139193136836,2021-08
MZ,Mozambique,0.000133389364691,2021-08
CN,Comoros,6.479656156396851e-05,2021-08
MA,Madagascar,9.480237723713812e-05,2021-08
CV,Cabo Verde,7.051710353571021e-05,2021-08
WI,Western Sahara,7.59478805109673e-05,2021-08
MR,Mauritania,9.474705795173424e-05,2021-08
MO,Morocco,8.895424675770902e-05,2021-08
SP,Spain (Canary Is),6.905816330267686e-05,2021-08
PO,Portugal (Madeira Is),6.376445057884279e-05,2021-08
SP,Spain (Africa),0.0001170340909831,2021-08
AG,Algeria,8.17491604248395e-05,2021-08
ML,Mali,0.0001051295368095,2021-08
UV,Burkina Faso,0.0001120808389047,2021-08
TO,Togo,0.0001012791732641,2021-08
GH,Ghana,9.816037510176652e-05,2021-08
IV,Cote d'Ivoire,8.675634444876768e-05,2021-08
GV,Guinea,9.169174875539358e-05,2021-08
SG,Senegal,0.0001146702552609,2021-08
GA,"Gambia, The",0.0001160886048582,2021-08
PU,Guinea-Bissau,0.0001044826767918,2021-08
SL,Sierra Leone,8.400465579736948e-05,2021-08
LI,Liberia,8.022237163075875e-05,2021-08
BN,Benin,0.0001066151223686,2021-08
NI,Nigeria,0.0001076580735995,2021-08
CM,Cameroon,9.382154671334168e-05,2021-08
EK,Equatorial Guinea,8.98589623168452e-05,2021-08
TP,Sao Tome & Principe,8.223578915096234e-05,2021-08
GB,Gabon,0.0001063864471213,2021-08
CF,Rep of the Congo,0.0001470413854749,2021-08
CT,Central African Rep,0.0001103352229074,2021-08
CG,Dem Rep of the Congo,0.0002061380389014,2021-08
CD,Chad,9.654739568393808e-05,2021-09
MI,Malawi,0.0001835016925981,2021-09
ZA,Zambia,0.0002249900464157,2021-09
ZI,Zimbabwe,0.0001637056202435,2021-09
BC,Botswana,0.0001420295610277,2021-09
WA,Namibia,0.0001178951685195,2021-09
AO,Angola,0.000231349965594,2021-09
BY,Burundi,0.0001699117282371,2021-09
RW,Rwanda,0.0001295154170903,2021-09
SF,South Africa,0.0001016324121637,2021-09
LT,Lesotho,8.885007256091223e-05,2021-09
WZ,Swaziland,0.0001527853577053,2021-09
MF,Mayotte,7.222446371214205e-05,2021-09
NG,Niger,8.71724759020232e-05,2021-09
SU,Sudan,0.0001047221348808,2021-09
LY,Libya,7.042998856476858e-05,2021-09
UU,Koualou Area,0.0001222142567792,2021-09
TS,Tunisia,7.992056033283367e-05,2021-09
EG,Egypt,8.872508236421502e-05,2021-09
EG,Bir Tawil,8.225810304700064e-05,2021-09
SU,Halaib Triangle,8.707844945226059e-05,2021-09
ER,Eritrea,9.96744422064648e-05,2021-09
ET,Ethiopia,8.332050443721603e-05,2021-09
DJ,Djibouti,0.0001054037057134,2021-09
SO,Somalia,8.185776889923589e-05,2021-09
OD,South Sudan,0.0001038640735046,2021-09
UU,Abyei Area,0.0001129413661729,2021-09
KE,Kenya,9.086149182266726e-05,2021-09
UG,Uganda,0.0001023263219408,2021-09
TZ,Tanzania,0.0001389720719101,2021-09
MZ,Mozambique,0.0001782365812437,2021-09
CN,Comoros,7.285752651538522e-05,2021-09
MA,Madagascar,0.0001034408695192,2021-09
CV,Cabo Verde,6.96707939266135e-05,2021-09
WI,Western Sahara,6.307071906132149e-05,2021-09
MR,Mauritania,8.27539191207996e-05,2021-09
MO,Morocco,7.924301498094066e-05,2021-09
SP,Spain (Canary Is),6.611101977187323e-05,2021-09
PO,Portugal (Madeira Is),5.794597919582012e-05,2021-09
SP,Spain (Africa),0.0001018633352592,2021-09
AG,Algeria,6.766580226904166e-05,2021-09
ML,Mali,9.993789556309496e-05,2021-09
UV,Burkina Faso,0.0001243946365303,2021-09
TO,Togo,0.0001208087765879,2021-09
GH,Ghana,0.0001135095330093,2021-09
IV,Cote d'Ivoire,0.0001039470251229,2021-09
GV,Guinea,0.0001201728951775,2021-09
SG,Senegal,0.0001193096448804,2021-09
GA,"Gambia, The",0.0001196658710313,2021-09
PU,Guinea-Bissau,0.0001196994493528,2021-09
SL,Sierra Leone,0.0001087430520199,2021-09
LI,Liberia,9.243008559829848e-05,2021-09
BN,Benin,0.00012262126797,2021-09
NI,Nigeria,0.000117864663811,2021-09
CM,Cameroon,9.44666320612117e-05,2021-09
EK,Equatorial Guinea,8.819584055005274e-05,2021-09
TP,Sao Tome & Principe,8.422227733544874e-05,2021-09
GB,Gabon,0.0001072690786106,2021-09
CF,Rep of the Congo,0.0001385062757424,2021-09
CT,Central African Rep,0.0001059985334602,2021-09
CG,Dem Rep of the Congo,0.0001859256327921,2021-09
CD,Chad,9.423042713930498e-05,2021-10
MI,Malawi,0.0002003541861525,2021-10
ZA,Zambia,0.0002015398978274,2021-10
ZI,Zimbabwe,0.0001564534161103,2021-10
BC,Botswana,0.0001328496670218,2021-10
WA,Namibia,9.243996109883592e-05,2021-10
AO,Angola,0.0001752196558233,2021-10
BY,Burundi,0.0001642922092801,2021-10
RW,Rwanda,0.0001167963292904,2021-10
SF,South Africa,8.200704200364327e-05,2021-10
LT,Lesotho,7.402094413183643e-05,2021-10
WZ,Swaziland,0.0001528396599027,2021-10
MF,Mayotte,6.215454737270917e-05,2021-10
NG,Niger,7.081207546485482e-05,2021-10
SU,Sudan,9.549619440900292e-05,2021-10
LY,Libya,5.265899124381732e-05,2021-10
UU,Koualou Area,0.0001325984062435,2021-10
TS,Tunisia,6.010077851646573e-05,2021-10
EG,Egypt,7.020619042218086e-05,2021-10
EG,Bir Tawil,7.42144862869122e-05,2021-10
SU,Halaib Triangle,6.703343854457723e-05,2021-10
ER,Eritrea,9.294211607758916e-05,2021-10
ET,Ethiopia,9.248338799856122e-05,2021-10
DJ,Djibouti,8.231006640123647e-05,2021-10
SO,Somalia,7.446299136200087e-05,2021-10
OD,South Sudan,0.0001364065506518,2021-10
UU,Abyei Area,0.0001681047297209,2021-10
KE,Kenya,9.472946222079874e-05,2021-10
UG,Uganda,0.0001133384220582,2021-10
TZ,Tanzania,0.0001463412514663,2021-10
MZ,Mozambique,0.0001785075432733,2021-10
CN,Comoros,7.339267826146764e-05,2021-10
MA,Madagascar,0.0001145052262261,2021-10
CV,Cabo Verde,6.458821189324741e-05,2021-10
WI,Western Sahara,5.0630168433718485e-05,2021-10
MR,Mauritania,7.032714126747929e-05,2021-10
MO,Morocco,7.223623328512987e-05,2021-10
SP,Spain (Canary Is),5.960223794832071e-05,2021-10
PO,Portugal (Madeira Is),5.951964914680152e-05,2021-10
SP,Spain (Africa),8.137257095166094e-05,2021-10
AG,Algeria,5.658234091284027e-05,2021-10
ML,Mali,9.704366109534254e-05,2021-10
UV,Burkina Faso,0.0001355489769188,2021-10
TO,Togo,0.0001351008103856,2021-10
GH,Ghana,0.0001295015855116,2021-10
IV,Cote d'Ivoire,0.0001167976354242,2021-10
GV,Guinea,0.0001493338417615,2021-10
SG,Senegal,0.0001598201943376,2021-10
GA,"Gambia, The",0.0001579444017378,2021-10
PU,Guinea-Bissau,0.0001576889105864,2021-10
SL,Sierra Leone,0.0001299153775559,2021-10
LI,Liberia,0.0001045054339142,2021-10
