abbreviati,country_co,country_na,mean,wld_rgn,month
Maur.,MR,Mauritania,4.776499702509612e-05,Africa,2019-01
Mor.,MO,Morocco,5.0551144285595933e-05,Africa,2019-01
Sp.,SP,Spain (Canary Is),5.403740330011659e-05,Africa,2019-01
Port.,PO,Portugal (Madeira Is),4.813704544940395e-05,Africa,2019-01
Sp.,SP,Spain (Africa),7.999856738890473e-05,Africa,2019-01
Alg.,AG,Algeria,5.104047794699568e-05,Africa,2019-01
,ML,Mali,4.7318971928250464e-05,Africa,2019-01
Burk.,UV,Burkina Faso,4.8444162682742886e-05,Africa,2019-01
,TO,Togo,6.238568830005052e-05,Africa,2019-01
,GH,Ghana,6.493753945187658e-05,Africa,2019-01
C. d Iv.,IV,Cote d'Ivoire,5.058828393328661e-05,Africa,2019-01
Gui.,GV,Guinea,6.199297388742571e-05,Africa,2019-01
Sen.,SG,Senegal,5.072426727564268e-05,Africa,2019-01
Gam.,GA,"Gambia, The",5.0686182023791265e-05,Africa,2019-01
Gui.-Bis.,PU,Guinea-Bissau,5.2088243796149874e-05,Africa,2019-01
S. Leo.,SL,Sierra Leone,5.704168359727245e-05,Africa,2019-01
Liber.,LI,Liberia,4.414360094218933e-05,Africa,2019-01
,BN,Benin,5.719741581184507e-05,Africa,2019-01
Nig.,NI,Nigeria,5.942273138836358e-05,Africa,2019-01
Camer.,CM,Cameroon,5.899362190938596e-05,Africa,2019-01
Equa. Gui.,EK,Equatorial Guinea,5.098807115218246e-05,Africa,2019-01
S. To. & Prin.,TP,Sao Tome & Principe,4.694874499703654e-05,Africa,2019-01
,GB,Gabon,5.255656450608185e-05,Africa,2019-01
Rep. of the Congo,CF,Rep of the Congo,5.0938687908426565e-05,Africa,2019-01
Cen. Afr. Rep.,CT,Central African Rep,7.820563633006678e-05,Africa,2019-01
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.60773095595974e-05,Africa,2019-01
,CD,Chad,4.8133044537379435e-05,Africa,2019-02
Mal.,MI,Malawi,3.809253180510887e-05,Africa,2019-02
Zam.,ZA,Zambia,3.9689912019002466e-05,Africa,2019-02
Zimb.,ZI,Zimbabwe,4.6214854804743124e-05,Africa,2019-02
Bots.,BC,Botswana,4.996764628391402e-05,Africa,2019-02
Nam.,WA,Namibia,4.977135937622497e-05,Africa,2019-02
Ang.,AO,Angola,4.124240013457564e-05,Africa,2019-02
Buru.,BY,Burundi,3.538236457569852e-05,Africa,2019-02
Rw.,RW,Rwanda,3.73277250684545e-05,Africa,2019-02
S. Afr.,SF,South Africa,6.10194721399902e-05,Africa,2019-02
Leso.,LT,Lesotho,5.538262197543403e-05,Africa,2019-02
Swaz.,WZ,Swaziland,6.806172967919734e-05,Africa,2019-02
May.,MF,Mayotte,3.497660267401058e-05,Africa,2019-02
,NG,Niger,4.657028952099638e-05,Africa,2019-02
,SU,Sudan,4.8395780477899974e-05,Africa,2019-02
,LY,Libya,5.3292749579836316e-05,Africa,2019-02
,UU,Koualou Area,5.311553553186575e-05,Africa,2019-02
Tun.,TS,Tunisia,6.048335606775408e-05,Africa,2019-02
,EG,Egypt,5.9194028559398576e-05,Africa,2019-02
,EG,Bir Tawil,4.9586477056179475e-05,Africa,2019-02
,SU,Halaib Triangle,4.939951430130477e-05,Africa,2019-02
Erit.,ER,Eritrea,4.659484344417428e-05,Africa,2019-02
Eth.,ET,Ethiopia,4.5807404866604005e-05,Africa,2019-02
Dji.,DJ,Djibouti,4.506517911116704e-05,Africa,2019-02
Som.,SO,Somalia,3.843775087330032e-05,Africa,2019-02
S. Sudan,OD,South Sudan,5.264052266144148e-05,Africa,2019-02
,UU,Abyei Area,5.4222360085277395e-05,Africa,2019-02
,KE,Kenya,3.796982623082287e-05,Africa,2019-02
Ug.,UG,Uganda,4.591701823739341e-05,Africa,2019-02
Tanz.,TZ,Tanzania,3.71744696867715e-05,Africa,2019-02
Moz.,MZ,Mozambique,4.2245472268655484e-05,Africa,2019-02
Como.,CN,Comoros,3.675076128570324e-05,Africa,2019-02
Madag.,MA,Madagascar,4.275139424293492e-05,Africa,2019-02
C. Ver.,CV,Cabo Verde,4.585313127264241e-05,Africa,2019-02
W. Sah.,WI,Western Sahara,5.214964399669441e-05,Africa,2019-02
Maur.,MR,Mauritania,4.962356847864432e-05,Africa,2019-02
Mor.,MO,Morocco,5.759861337762967e-05,Africa,2019-02
Sp.,SP,Spain (Canary Is),6.294028702630031e-05,Africa,2019-02
Port.,PO,Portugal (Madeira Is),5.6813740044416494e-05,Africa,2019-02
Sp.,SP,Spain (Africa),7.920494622895204e-05,Africa,2019-02
Alg.,AG,Algeria,5.579705216924014e-05,Africa,2019-02
,ML,Mali,4.879484551548182e-05,Africa,2019-02
Burk.,UV,Burkina Faso,4.8733169800451195e-05,Africa,2019-02
,TO,Togo,5.938516231251108e-05,Africa,2019-02
,GH,Ghana,5.58934049728847e-05,Africa,2019-02
C. d Iv.,IV,Cote d'Ivoire,4.8324721585992605e-05,Africa,2019-02
Gui.,GV,Guinea,5.8238457376961616e-05,Africa,2019-02
Sen.,SG,Senegal,5.3158507600627683e-05,Africa,2019-02
Gam.,GA,"Gambia, The",5.548191089824524e-05,Africa,2019-02
Gui.-Bis.,PU,Guinea-Bissau,6.136219731608517e-05,Africa,2019-02
S. Leo.,SL,Sierra Leone,5.583494207912038e-05,Africa,2019-02
Liber.,LI,Liberia,4.4981530201505945e-05,Africa,2019-02
,BN,Benin,5.846013607999438e-05,Africa,2019-02
Nig.,NI,Nigeria,5.969484387481517e-05,Africa,2019-02
Camer.,CM,Cameroon,5.383354990891022e-05,Africa,2019-02
Equa. Gui.,EK,Equatorial Guinea,4.5817320158706904e-05,Africa,2019-02
S. To. & Prin.,TP,Sao Tome & Principe,4.273205700229368e-05,Africa,2019-02
,GB,Gabon,4.538562344370161e-05,Africa,2019-02
Rep. of the Congo,CF,Rep of the Congo,4.651853219902373e-05,Africa,2019-02
Cen. Afr. Rep.,CT,Central African Rep,6.155431803518169e-05,Africa,2019-02
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.3000230167985056e-05,Africa,2019-02
,CD,Chad,4.990667472728173e-05,Africa,2019-03
Mal.,MI,Malawi,4.076322550751184e-05,Africa,2019-03
Zam.,ZA,Zambia,4.233499682624147e-05,Africa,2019-03
Zimb.,ZI,Zimbabwe,4.695359199789018e-05,Africa,2019-03
Bots.,BC,Botswana,5.106100092110503e-05,Africa,2019-03
Nam.,WA,Namibia,4.790972499557516e-05,Africa,2019-03
Ang.,AO,Angola,4.316592401669443e-05,Africa,2019-03
Buru.,BY,Burundi,3.631624671311464e-05,Africa,2019-03
Rw.,RW,Rwanda,3.644320218159273e-05,Africa,2019-03
S. Afr.,SF,South Africa,6.189254828640064e-05,Africa,2019-03
Leso.,LT,Lesotho,5.621219238083559e-05,Africa,2019-03
Swaz.,WZ,Swaziland,6.331429549379969e-05,Africa,2019-03
May.,MF,Mayotte,3.894561316694336e-05,Africa,2019-03
,NG,Niger,4.9104304272864015e-05,Africa,2019-03
,SU,Sudan,5.003893650355672e-05,Africa,2019-03
,LY,Libya,5.721441077223004e-05,Africa,2019-03
,UU,Koualou Area,5.4793626657608185e-05,Africa,2019-03
Tun.,TS,Tunisia,6.544429066470394e-05,Africa,2019-03
,EG,Egypt,6.137619138678233e-05,Africa,2019-03
,EG,Bir Tawil,5.1965186318270926e-05,Africa,2019-03
,SU,Halaib Triangle,5.1687050176981204e-05,Africa,2019-03
Erit.,ER,Eritrea,5.154208196978482e-05,Africa,2019-03
Eth.,ET,Ethiopia,4.813809514691832e-05,Africa,2019-03
Dji.,DJ,Djibouti,4.824387379741492e-05,Africa,2019-03
Som.,SO,Somalia,4.019111408707925e-05,Africa,2019-03
S. Sudan,OD,South Sudan,5.0454201506485294e-05,Africa,2019-03
,UU,Abyei Area,5.304297626228123e-05,Africa,2019-03
,KE,Kenya,3.886805509187393e-05,Africa,2019-03
Ug.,UG,Uganda,4.219986310018158e-05,Africa,2019-03
Tanz.,TZ,Tanzania,3.8365948337485e-05,Africa,2019-03
Moz.,MZ,Mozambique,4.228820736541827e-05,Africa,2019-03
Como.,CN,Comoros,3.834179804378012e-05,Africa,2019-03
Madag.,MA,Madagascar,4.322977543163913e-05,Africa,2019-03
C. Ver.,CV,Cabo Verde,4.8173057380168726e-05,Africa,2019-03
W. Sah.,WI,Western Sahara,5.8127548969579526e-05,Africa,2019-03
Maur.,MR,Mauritania,5.378171644917412e-05,Africa,2019-03
Mor.,MO,Morocco,6.391994199673499e-05,Africa,2019-03
Sp.,SP,Spain (Canary Is),6.59902516972319e-05,Africa,2019-03
Port.,PO,Portugal (Madeira Is),6.315226251672175e-05,Africa,2019-03
Sp.,SP,Spain (Africa),8.344151505595085e-05,Africa,2019-03
Alg.,AG,Algeria,6.047563843035803e-05,Africa,2019-03
,ML,Mali,5.1690358356222505e-05,Africa,2019-03
Burk.,UV,Burkina Faso,5.1058128097948594e-05,Africa,2019-03
,TO,Togo,5.6442784666065406e-05,Africa,2019-03
,GH,Ghana,5.3811857397739514e-05,Africa,2019-03
C. d Iv.,IV,Cote d'Ivoire,4.948039167334489e-05,Africa,2019-03
Gui.,GV,Guinea,5.603147581546348e-05,Africa,2019-03
Sen.,SG,Senegal,5.27808499940515e-05,Africa,2019-03
Gam.,GA,"Gambia, The",5.452387132484259e-05,Africa,2019-03
Gui.-Bis.,PU,Guinea-Bissau,5.790884686874213e-05,Africa,2019-03
S. Leo.,SL,Sierra Leone,6.430772572019658e-05,Africa,2019-03
Liber.,LI,Liberia,5.101667429815008e-05,Africa,2019-03
,BN,Benin,5.756962752088265e-05,Africa,2019-03
Nig.,NI,Nigeria,5.96176290857513e-05,Africa,2019-03
Camer.,CM,Cameroon,4.955519926819777e-05,Africa,2019-03
Equa. Gui.,EK,Equatorial Guinea,4.360253391604511e-05,Africa,2019-03
S. To. & Prin.,TP,Sao Tome & Principe,4.3944645978211865e-05,Africa,2019-03
,GB,Gabon,4.446124495434431e-05,Africa,2019-03
Rep. of the Congo,CF,Rep of the Congo,4.51661374481771e-05,Africa,2019-03
Cen. Afr. Rep.,CT,Central African Rep,4.882304574825839e-05,Africa,2019-03
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.2486751857938375e-05,Africa,2019-03
,CD,Chad,5.3137254552312175e-05,Africa,2019-04
Mal.,MI,Malawi,4.0303297639896166e-05,Africa,2019-04
Zam.,ZA,Zambia,4.071630966890134e-05,Africa,2019-04
Zimb.,ZI,Zimbabwe,4.305562542973639e-05,Africa,2019-04
Bots.,BC,Botswana,4.6458311826077046e-05,Africa,2019-04
Nam.,WA,Namibia,4.4991577067407934e-05,Africa,2019-04
Ang.,AO,Angola,4.2397977494712026e-05,Africa,2019-04
Buru.,BY,Burundi,3.828360574811653e-05,Africa,2019-04
Rw.,RW,Rwanda,3.8915565538607795e-05,Africa,2019-04
S. Afr.,SF,South Africa,6.178351234024244e-05,Africa,2019-04
Leso.,LT,Lesotho,5.6931230823256465e-05,Africa,2019-04
Swaz.,WZ,Swaziland,7.772579768287427e-05,Africa,2019-04
May.,MF,Mayotte,3.719767029607391e-05,Africa,2019-04
,NG,Niger,5.2010880931321174e-05,Africa,2019-04
,SU,Sudan,5.477992384294693e-05,Africa,2019-04
,LY,Libya,6.0906666335620154e-05,Africa,2019-04
,UU,Koualou Area,5.632457487404819e-05,Africa,2019-04
Tun.,TS,Tunisia,7.190339627782291e-05,Africa,2019-04
,EG,Egypt,6.643027937017439e-05,Africa,2019-04
,EG,Bir Tawil,5.8466138640947625e-05,Africa,2019-04
,SU,Halaib Triangle,5.796100351527193e-05,Africa,2019-04
Erit.,ER,Eritrea,5.490148698612496e-05,Africa,2019-04
Eth.,ET,Ethiopia,4.762986524170749e-05,Africa,2019-04
Dji.,DJ,Djibouti,5.087461140265445e-05,Africa,2019-04
Som.,SO,Somalia,4.1601095696070226e-05,Africa,2019-04
S. Sudan,OD,South Sudan,4.9012509163953524e-05,Africa,2019-04
,UU,Abyei Area,5.663647163810157e-05,Africa,2019-04
,KE,Kenya,4.119236913937295e-05,Africa,2019-04
Ug.,UG,Uganda,4.278352316690119e-05,Africa,2019-04
Tanz.,TZ,Tanzania,3.790355200619098e-05,Africa,2019-04
Moz.,MZ,Mozambique,4.144812296864962e-05,Africa,2019-04
Como.,CN,Comoros,3.810227701125411e-05,Africa,2019-04
Madag.,MA,Madagascar,4.32318342945652e-05,Africa,2019-04
C. Ver.,CV,Cabo Verde,4.850785991856199e-05,Africa,2019-04
W. Sah.,WI,Western Sahara,6.137953672629962e-05,Africa,2019-04
Maur.,MR,Mauritania,5.594720145524774e-05,Africa,2019-04
Mor.,MO,Morocco,6.80631541326344e-05,Africa,2019-04
Sp.,SP,Spain (Canary Is),6.824452107102126e-05,Africa,2019-04
Port.,PO,Portugal (Madeira Is),6.680754280099047e-05,Africa,2019-04
Sp.,SP,Spain (Africa),8.639346296642321e-05,Africa,2019-04
Alg.,AG,Algeria,6.416000434594188e-05,Africa,2019-04
,ML,Mali,5.3862325978399554e-05,Africa,2019-04
Burk.,UV,Burkina Faso,5.326115608409844e-05,Africa,2019-04
,TO,Togo,5.3012308235440013e-05,Africa,2019-04
,GH,Ghana,5.1327180282066245e-05,Africa,2019-04
C. d Iv.,IV,Cote d'Ivoire,4.659838054988882e-05,Africa,2019-04
Gui.,GV,Guinea,5.549867147844734e-05,Africa,2019-04
Sen.,SG,Senegal,5.364867406413512e-05,Africa,2019-04
Gam.,GA,"Gambia, The",5.475539371513384e-05,Africa,2019-04
Gui.-Bis.,PU,Guinea-Bissau,5.175083811246295e-05,Africa,2019-04
S. Leo.,SL,Sierra Leone,5.669530025869352e-05,Africa,2019-04
Liber.,LI,Liberia,4.574704055902825e-05,Africa,2019-04
,BN,Benin,5.4265474289558036e-05,Africa,2019-04
Nig.,NI,Nigeria,5.8794784232051037e-05,Africa,2019-04
Camer.,CM,Cameroon,4.6706287612370385e-05,Africa,2019-04
Equa. Gui.,EK,Equatorial Guinea,4.212900334106266e-05,Africa,2019-04
S. To. & Prin.,TP,Sao Tome & Principe,4.301052719872732e-05,Africa,2019-04
,GB,Gabon,4.360875250916821e-05,Africa,2019-04
Rep. of the Congo,CF,Rep of the Congo,4.422899353452789e-05,Africa,2019-04
Cen. Afr. Rep.,CT,Central African Rep,4.463820013162772e-05,Africa,2019-04
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.25772594974176e-05,Africa,2019-04
,CD,Chad,5.5794883686124406e-05,Africa,2019-05
Mal.,MI,Malawi,4.1191404027692994e-05,Africa,2019-05
Zam.,ZA,Zambia,4.353045933172351e-05,Africa,2019-05
Zimb.,ZI,Zimbabwe,4.5081740018979096e-05,Africa,2019-05
Bots.,BC,Botswana,5.0441695787740534e-05,Africa,2019-05
Nam.,WA,Namibia,4.6678009908328914e-05,Africa,2019-05
Ang.,AO,Angola,4.7787820883549146e-05,Africa,2019-05
Buru.,BY,Burundi,3.869239220113223e-05,Africa,2019-05
Rw.,RW,Rwanda,3.924227293021259e-05,Africa,2019-05
S. Afr.,SF,South Africa,6.592879643632685e-05,Africa,2019-05
Leso.,LT,Lesotho,5.2573552901364056e-05,Africa,2019-05
Swaz.,WZ,Swaziland,8.075287251537918e-05,Africa,2019-05
May.,MF,Mayotte,3.868786419201655e-05,Africa,2019-05
,NG,Niger,5.624682319793354e-05,Africa,2019-05
,SU,Sudan,5.7295572776065373e-05,Africa,2019-05
,LY,Libya,6.24109650263423e-05,Africa,2019-05
,UU,Koualou Area,5.434945016448646e-05,Africa,2019-05
Tun.,TS,Tunisia,7.477975418754504e-05,Africa,2019-05
,EG,Egypt,6.991360775578354e-05,Africa,2019-05
,EG,Bir Tawil,6.0656947772298506e-05,Africa,2019-05
,SU,Halaib Triangle,5.985109396246164e-05,Africa,2019-05
Erit.,ER,Eritrea,5.703914867231229e-05,Africa,2019-05
Eth.,ET,Ethiopia,4.511495900499589e-05,Africa,2019-05
Dji.,DJ,Djibouti,5.1030000741674535e-05,Africa,2019-05
Som.,SO,Somalia,4.070648600868771e-05,Africa,2019-05
S. Sudan,OD,South Sudan,4.6155324323732476e-05,Africa,2019-05
,UU,Abyei Area,5.790518231951969e-05,Africa,2019-05
,KE,Kenya,3.938378089771106e-05,Africa,2019-05
Ug.,UG,Uganda,4.166490396432108e-05,Africa,2019-05
Tanz.,TZ,Tanzania,3.81844658016718e-05,Africa,2019-05
Moz.,MZ,Mozambique,4.228539268194587e-05,Africa,2019-05
Como.,CN,Comoros,3.738199646381444e-05,Africa,2019-05
Madag.,MA,Madagascar,4.419818508241493e-05,Africa,2019-05
C. Ver.,CV,Cabo Verde,5.172898034929752e-05,Africa,2019-05
W. Sah.,WI,Western Sahara,6.283457326132608e-05,Africa,2019-05
Maur.,MR,Mauritania,5.754545286625469e-05,Africa,2019-05
Mor.,MO,Morocco,7.209280123839124e-05,Africa,2019-05
Sp.,SP,Spain (Canary Is),7.054511652959447e-05,Africa,2019-05
Port.,PO,Portugal (Madeira Is),7.315897962526264e-05,Africa,2019-05
Sp.,SP,Spain (Africa),9.032725793657087e-05,Africa,2019-05
Alg.,AG,Algeria,6.6499106764511e-05,Africa,2019-05
,ML,Mali,5.702760516503889e-05,Africa,2019-05
Burk.,UV,Burkina Faso,5.6866334991774975e-05,Africa,2019-05
,TO,Togo,4.8381329952377476e-05,Africa,2019-05
,GH,Ghana,4.772280718643824e-05,Africa,2019-05
C. d Iv.,IV,Cote d'Ivoire,4.4595015206950034e-05,Africa,2019-05
Gui.,GV,Guinea,5.327102691715374e-05,Africa,2019-05
Sen.,SG,Senegal,5.7598707626973415e-05,Africa,2019-05
Gam.,GA,"Gambia, The",5.8950280229431494e-05,Africa,2019-05
Gui.-Bis.,PU,Guinea-Bissau,5.694040307441081e-05,Africa,2019-05
S. Leo.,SL,Sierra Leone,4.557865580537049e-05,Africa,2019-05
Liber.,LI,Liberia,4.094642288772869e-05,Africa,2019-05
,BN,Benin,5.0974187976811055e-05,Africa,2019-05
Nig.,NI,Nigeria,5.742198000054513e-05,Africa,2019-05
Camer.,CM,Cameroon,4.486408788812334e-05,Africa,2019-05
Equa. Gui.,EK,Equatorial Guinea,4.180224631168805e-05,Africa,2019-05
S. To. & Prin.,TP,Sao Tome & Principe,4.087955439169162e-05,Africa,2019-05
,GB,Gabon,4.434501242037174e-05,Africa,2019-05
Rep. of the Congo,CF,Rep of the Congo,4.774672593340828e-05,Africa,2019-05
Cen. Afr. Rep.,CT,Central African Rep,4.288384773510972e-05,Africa,2019-05
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,4.9026188555504585e-05,Africa,2019-05
,CD,Chad,6.015577689656507e-05,Africa,2019-06
Mal.,MI,Malawi,4.353186030167809e-05,Africa,2019-06
Zam.,ZA,Zambia,5.0734717683306846e-05,Africa,2019-06
Zimb.,ZI,Zimbabwe,4.844375206856784e-05,Africa,2019-06
Bots.,BC,Botswana,5.026093153678067e-05,Africa,2019-06
Nam.,WA,Namibia,4.77167095341613e-05,Africa,2019-06
Ang.,AO,Angola,6.384370738522034e-05,Africa,2019-06
Buru.,BY,Burundi,4.7595442934839164e-05,Africa,2019-06
Rw.,RW,Rwanda,4.617584474196971e-05,Africa,2019-06
S. Afr.,SF,South Africa,6.771757876737193e-05,Africa,2019-06
Leso.,LT,Lesotho,5.468913205117096e-05,Africa,2019-06
Swaz.,WZ,Swaziland,0.00012909176087789716,Africa,2019-06
May.,MF,Mayotte,4.104881101225746e-05,Africa,2019-06
,NG,Niger,6.244493681587206e-05,Africa,2019-06
,SU,Sudan,6.138344088923845e-05,Africa,2019-06
,LY,Libya,6.632038971235508e-05,Africa,2019-06
,UU,Koualou Area,5.650246307238672e-05,Africa,2019-06
Tun.,TS,Tunisia,7.534796971159914e-05,Africa,2019-06
,EG,Egypt,7.297022321457305e-05,Africa,2019-06
,EG,Bir Tawil,6.247566076161007e-05,Africa,2019-06
,SU,Halaib Triangle,6.227757685823016e-05,Africa,2019-06
Erit.,ER,Eritrea,5.9923243479774234e-05,Africa,2019-06
Eth.,ET,Ethiopia,4.510388955053239e-05,Africa,2019-06
Dji.,DJ,Djibouti,5.319232675914616e-05,Africa,2019-06
Som.,SO,Somalia,4.119568803871784e-05,Africa,2019-06
S. Sudan,OD,South Sudan,4.367223988855671e-05,Africa,2019-06
,UU,Abyei Area,5.1565067623340784e-05,Africa,2019-06
,KE,Kenya,3.9229484285669075e-05,Africa,2019-06
Ug.,UG,Uganda,4.0174216777950915e-05,Africa,2019-06
Tanz.,TZ,Tanzania,4.5455320487426146e-05,Africa,2019-06
Moz.,MZ,Mozambique,4.499876904443758e-05,Africa,2019-06
Como.,CN,Comoros,3.9664394726536896e-05,Africa,2019-06
Madag.,MA,Madagascar,4.569280320813618e-05,Africa,2019-06
C. Ver.,CV,Cabo Verde,5.223661734493045e-05,Africa,2019-06
W. Sah.,WI,Western Sahara,6.256621890734891e-05,Africa,2019-06
Maur.,MR,Mauritania,5.945040000022464e-05,Africa,2019-06
Mor.,MO,Morocco,7.29331465485932e-05,Africa,2019-06
Sp.,SP,Spain (Canary Is),7.029830473188306e-05,Africa,2019-06
Port.,PO,Portugal (Madeira Is),7.288399072591553e-05,Africa,2019-06
Sp.,SP,Spain (Africa),9.198138983964413e-05,Africa,2019-06
Alg.,AG,Algeria,6.668416859542831e-05,Africa,2019-06
,ML,Mali,6.206580881283941e-05,Africa,2019-06
Burk.,UV,Burkina Faso,5.9311808592494626e-05,Africa,2019-06
,TO,Togo,4.980832622622369e-05,Africa,2019-06
,GH,Ghana,4.7607356518687876e-05,Africa,2019-06
C. d Iv.,IV,Cote d'Ivoire,4.503400743873023e-05,Africa,2019-06
Gui.,GV,Guinea,5.215811920386874e-05,Africa,2019-06
Sen.,SG,Senegal,6.182416251091116e-05,Africa,2019-06
Gam.,GA,"Gambia, The",6.083857790562383e-05,Africa,2019-06
Gui.-Bis.,PU,Guinea-Bissau,5.708613885769359e-05,Africa,2019-06
S. Leo.,SL,Sierra Leone,4.6643507411318936e-05,Africa,2019-06
Liber.,LI,Liberia,4.171322045509716e-05,Africa,2019-06
,BN,Benin,5.15821696714621e-05,Africa,2019-06
Nig.,NI,Nigeria,5.659380193105781e-05,Africa,2019-06
Camer.,CM,Cameroon,4.623855142535615e-05,Africa,2019-06
Equa. Gui.,EK,Equatorial Guinea,4.4825013225718154e-05,Africa,2019-06
S. To. & Prin.,TP,Sao Tome & Principe,4.455962400443932e-05,Africa,2019-06
,GB,Gabon,5.1273840439141785e-05,Africa,2019-06
Rep. of the Congo,CF,Rep of the Congo,5.7374240570991e-05,Africa,2019-06
Cen. Afr. Rep.,CT,Central African Rep,4.4316164134912185e-05,Africa,2019-06
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,6.150791340207077e-05,Africa,2019-06
,CD,Chad,5.691235241968797e-05,Africa,2019-07
Mal.,MI,Malawi,5.026289547942439e-05,Africa,2019-07
Zam.,ZA,Zambia,6.22689081759081e-05,Africa,2019-07
Zimb.,ZI,Zimbabwe,5.420123684309486e-05,Africa,2019-07
Bots.,BC,Botswana,5.232546494308313e-05,Africa,2019-07
Nam.,WA,Namibia,5.051362330918813e-05,Africa,2019-07
Ang.,AO,Angola,8.099778643091672e-05,Africa,2019-07
Buru.,BY,Burundi,5.057426530052347e-05,Africa,2019-07
Rw.,RW,Rwanda,4.8414568147144e-05,Africa,2019-07
S. Afr.,SF,South Africa,6.743493566379543e-05,Africa,2019-07
Leso.,LT,Lesotho,5.9155732832828565e-05,Africa,2019-07
Swaz.,WZ,Swaziland,0.0001418518667776972,Africa,2019-07
May.,MF,Mayotte,4.406226388105985e-05,Africa,2019-07
,NG,Niger,6.0734206654144126e-05,Africa,2019-07
,SU,Sudan,5.6816274852211445e-05,Africa,2019-07
,LY,Libya,6.576111937338075e-05,Africa,2019-07
,UU,Koualou Area,5.3835703585069514e-05,Africa,2019-07
Tun.,TS,Tunisia,7.620272343972463e-05,Africa,2019-07
,EG,Egypt,7.093311463595749e-05,Africa,2019-07
,EG,Bir Tawil,6.232989480180083e-05,Africa,2019-07
,SU,Halaib Triangle,6.21962690316882e-05,Africa,2019-07
Erit.,ER,Eritrea,5.458983869381283e-05,Africa,2019-07
Eth.,ET,Ethiopia,4.342582759860873e-05,Africa,2019-07
Dji.,DJ,Djibouti,5.014748095812451e-05,Africa,2019-07
Som.,SO,Somalia,4.096365868316424e-05,Africa,2019-07
S. Sudan,OD,South Sudan,4.204367382616013e-05,Africa,2019-07
,UU,Abyei Area,4.660198438406067e-05,Africa,2019-07
,KE,Kenya,4.029451879885059e-05,Africa,2019-07
Ug.,UG,Uganda,4.158034155609517e-05,Africa,2019-07
Tanz.,TZ,Tanzania,5.0589628001570986e-05,Africa,2019-07
Moz.,MZ,Mozambique,5.3537286908645055e-05,Africa,2019-07
Como.,CN,Comoros,4.376508996757584e-05,Africa,2019-07
Madag.,MA,Madagascar,5.0693886432774375e-05,Africa,2019-07
C. Ver.,CV,Cabo Verde,5.3104221850928116e-05,Africa,2019-07
W. Sah.,WI,Western Sahara,5.958307958506461e-05,Africa,2019-07
Maur.,MR,Mauritania,5.949368124009096e-05,Africa,2019-07
Mor.,MO,Morocco,6.96819648767835e-05,Africa,2019-07
Sp.,SP,Spain (Canary Is),6.660973560436956e-05,Africa,2019-07
Port.,PO,Portugal (Madeira Is),7.025932539599587e-05,Africa,2019-07
Sp.,SP,Spain (Africa),9.331580324650944e-05,Africa,2019-07
Alg.,AG,Algeria,6.493689100172545e-05,Africa,2019-07
,ML,Mali,6.05053467337542e-05,Africa,2019-07
Burk.,UV,Burkina Faso,5.6052325408595345e-05,Africa,2019-07
,TO,Togo,4.917949079782196e-05,Africa,2019-07
,GH,Ghana,4.74392946604127e-05,Africa,2019-07
C. d Iv.,IV,Cote d'Ivoire,4.554459102403208e-05,Africa,2019-07
Gui.,GV,Guinea,4.951673756103798e-05,Africa,2019-07
Sen.,SG,Senegal,6.17498966469266e-05,Africa,2019-07
Gam.,GA,"Gambia, The",5.996558439314216e-05,Africa,2019-07
Gui.-Bis.,PU,Guinea-Bissau,5.138164954402922e-05,Africa,2019-07
S. Leo.,SL,Sierra Leone,4.52938219949682e-05,Africa,2019-07
Liber.,LI,Liberia,4.267956024292256e-05,Africa,2019-07
,BN,Benin,5.159326620135063e-05,Africa,2019-07
Nig.,NI,Nigeria,5.600929883551991e-05,Africa,2019-07
Camer.,CM,Cameroon,4.632577053151714e-05,Africa,2019-07
Equa. Gui.,EK,Equatorial Guinea,4.5911918444117486e-05,Africa,2019-07
S. To. & Prin.,TP,Sao Tome & Principe,4.483926006925337e-05,Africa,2019-07
,GB,Gabon,5.117527683498092e-05,Africa,2019-07
Rep. of the Congo,CF,Rep of the Congo,5.983744532140906e-05,Africa,2019-07
Cen. Afr. Rep.,CT,Central African Rep,4.335026298521512e-05,Africa,2019-07
Dem. Rep. of the Congo,CG,Dem Rep of the Congo,6.44749607794866e-05,Africa,2019-07
,CD,Chad,5.177191360016796e-05,Africa,2019-08
Mal.,MI,Malawi,5.826915051141407e-05,Africa,2019-08
Zam.,ZA,Zambia,7.409105148317091e-05,Africa,2019-08
Zimb.,ZI,Zimbabwe,6.320863019416277e-05,Africa,2019-08
Bots.,BC,Botswana,6.354221824692602e-05,Africa,2019-08
Nam.,WA,Namibia,5.9605066566947974e-05,Africa,2019-08
Ang.,AO,Angola,8.0493366712138e-05,Africa,2019-08
Buru.,BY,Burundi,4.78458861344845e-05,Africa,2019-08
Rw.,RW,Rwanda,4.4037936048343646e-05,Africa,2019-08
S. Afr.,SF,South Africa,6.653481093999324e-05,Africa,2019-08
Leso.,LT,Lesotho,5.8405336695594596e-05,Africa,2019-08
