country_co,country_na,mean,month
WA,Namibia,4.714014114451092e-05,2022-06
AO,Angola,6.90341189780527e-05,2022-06
BY,Burundi,5.275454077063399e-05,2022-06
RW,Rwanda,5.18743052409406e-05,2022-06
SF,South Africa,6.435400640599297e-05,2022-06
LT,Lesotho,4.908389802000082e-05,2022-06
WZ,Swaziland,0.0001273531757679,2022-06
MF,Mayotte,4.676458584975478e-05,2022-06
NG,Niger,5.557642994098085e-05,2022-06
SU,Sudan,5.48768598811275e-05,2022-06
LY,Libya,6.150101752149201e-05,2022-06
UU,Koualou Area,5.406703539504865e-05,2022-06
TS,Tunisia,7.089710336232747e-05,2022-06
EG,Egypt,6.775902839308722e-05,2022-06
EG,Bir Tawil,5.643111242444564e-05,2022-06
SU,Halaib Triangle,5.519138073457771e-05,2022-06
ER,Eritrea,5.277057215885113e-05,2022-06
ET,Ethiopia,4.53055840256732e-05,2022-06
DJ,Djibouti,4.972857344931775e-05,2022-06
SO,Somalia,4.337478728718672e-05,2022-06
OD,South Sudan,4.537293022335491e-05,2022-06
UU,Abyei Area,5.146891389151284e-05,2022-06
KE,Kenya,4.531601697974e-05,2022-06
UG,Uganda,4.547196248723945e-05,2022-06
TZ,Tanzania,5.1241071430406274e-05,2022-06
MZ,Mozambique,4.574913601039772e-05,2022-06
CN,Comoros,4.6557931129199137e-05,2022-06
MA,Madagascar,4.797220587253745e-05,2022-06
CV,Cabo Verde,4.652957681052194e-05,2022-06
WI,Western Sahara,5.44115492485559e-05,2022-06
MR,Mauritania,5.246152407797675e-05,2022-06
MO,Morocco,6.559268498522413e-05,2022-06
SP,Spain (Canary Is),6.33552994285664e-05,2022-06
PO,Portugal (Madeira Is),6.63972228501232e-05,2022-06
SP,Spain (Africa),8.794712026900918e-05,2022-06
AG,Algeria,6.014856994411971e-05,2022-06
ML,Mali,5.446193866344776e-05,2022-06
UV,Burkina Faso,5.528737857026824e-05,2022-06
TO,Togo,5.150051645008614e-05,2022-06
GH,Ghana,4.994115600913533e-05,2022-06
IV,Cote d'Ivoire,4.804498880560756e-05,2022-06
GV,Guinea,4.998925949636657e-05,2022-06
SG,Senegal,5.613160446082992e-05,2022-06
GA,"Gambia, The",5.50479473333961e-05,2022-06
PU,Guinea-Bissau,5.212751636287613e-05,2022-06
SL,Sierra Leone,4.858299456549357e-05,2022-06
LI,Liberia,4.631045600281269e-05,2022-06
BN,Benin,5.3091986469586224e-05,2022-06
NI,Nigeria,5.767865638949752e-05,2022-06
CM,Cameroon,4.885666635240971e-05,2022-06
EK,Equatorial Guinea,5.426287453833216e-05,2022-06
TP,Sao Tome & Principe,5.606001483825504e-05,2022-06
GB,Gabon,6.633718686921845e-05,2022-06
CF,Rep of the Congo,7.186110617453261e-05,2022-06
CT,Central African Rep,4.5464820486132897e-05,2022-06
CG,Dem Rep of the Congo,7.086128942349302e-05,2022-06
CD,Chad,5.381094627530246e-05,2022-07
MI,Malawi,5.2119802441253446e-05,2022-07
ZA,Zambia,6.410221350610124e-05,2022-07
ZI,Zimbabwe,5.337024655263532e-05,2022-07
BC,Botswana,5.389428830953841e-05,2022-07
WA,Namibia,5.358849715378275e-05,2022-07
AO,Angola,8.207262160074219e-05,2022-07
BY,Burundi,5.786919578771421e-05,2022-07
RW,Rwanda,5.635303213108959e-05,2022-07
SF,South Africa,6.744418105024443e-05,2022-07
LT,Lesotho,5.756522469385554e-05,2022-07
WZ,Swaziland,0.0001289370880499,2022-07
MF,Mayotte,4.8401462505246185e-05,2022-07
NG,Niger,5.661673756701172e-05,2022-07
SU,Sudan,5.340308045108409e-05,2022-07
LY,Libya,6.382363123461253e-05,2022-07
UU,Koualou Area,5.0602112301625215e-05,2022-07
TS,Tunisia,7.392704122747145e-05,2022-07
EG,Egypt,6.970004069630697e-05,2022-07
EG,Bir Tawil,5.7455858122092845e-05,2022-07
SU,Halaib Triangle,5.755232171763124e-05,2022-07
ER,Eritrea,5.171912077333629e-05,2022-07
ET,Ethiopia,4.418238757037169e-05,2022-07
DJ,Djibouti,5.003649655159038e-05,2022-07
SO,Somalia,4.268985082179003e-05,2022-07
OD,South Sudan,4.413817934587474e-05,2022-07
UU,Abyei Area,4.673045504874698e-05,2022-07
KE,Kenya,4.5095647465422186e-05,2022-07
UG,Uganda,4.753859181247872e-05,2022-07
TZ,Tanzania,5.6056923938925205e-05,2022-07
MZ,Mozambique,5.212447391414215e-05,2022-07
CN,Comoros,4.7719044691473234e-05,2022-07
MA,Madagascar,5.11925968090187e-05,2022-07
CV,Cabo Verde,4.827608952764127e-05,2022-07
WI,Western Sahara,5.686892307667448e-05,2022-07
MR,Mauritania,5.5036490537560746e-05,2022-07
MO,Morocco,6.794768755536748e-05,2022-07
SP,Spain (Canary Is),6.385200666778586e-05,2022-07
PO,Portugal (Madeira Is),6.762043228854469e-05,2022-07
SP,Spain (Africa),8.765897114675639e-05,2022-07
AG,Algeria,6.385245671555849e-05,2022-07
ML,Mali,5.570483231671912e-05,2022-07
UV,Burkina Faso,5.2490398274419365e-05,2022-07
TO,Togo,4.758555173943354e-05,2022-07
GH,Ghana,4.659309081753212e-05,2022-07
IV,Cote d'Ivoire,4.522825203471396e-05,2022-07
GV,Guinea,4.679354923106782e-05,2022-07
SG,Senegal,5.408974447789586e-05,2022-07
GA,"Gambia, The",5.180291130710494e-05,2022-07
PU,Guinea-Bissau,4.70368266740652e-05,2022-07
SL,Sierra Leone,4.507015524990146e-05,2022-07
LI,Liberia,4.368355132543588e-05,2022-07
BN,Benin,4.9109173553737e-05,2022-07
NI,Nigeria,5.2699013375702616e-05,2022-07
CM,Cameroon,4.718364767305552e-05,2022-07
EK,Equatorial Guinea,5.270420391917903e-05,2022-07
TP,Sao Tome & Principe,5.353471734113831e-05,2022-07
GB,Gabon,5.9303367566395375e-05,2022-07
CF,Rep of the Congo,6.761615400184186e-05,2022-07
CT,Central African Rep,4.417272465056055e-05,2022-07
CG,Dem Rep of the Congo,7.358751998872287e-05,2022-07
CD,Chad,5.256013324921972e-05,2022-08
MI,Malawi,6.28423799905387e-05,2022-08
ZA,Zambia,8.721823295486874e-05,2022-08
ZI,Zimbabwe,6.625886675178669e-05,2022-08
BC,Botswana,6.414708081625902e-05,2022-08
WA,Namibia,5.868466561873339e-05,2022-08
AO,Angola,9.13327034948138e-05,2022-08
BY,Burundi,5.40284962340611e-05,2022-08
RW,Rwanda,4.977147032963027e-05,2022-08
SF,South Africa,6.808903996988288e-05,2022-08
LT,Lesotho,5.958962380323099e-05,2022-08
WZ,Swaziland,0.0001271323007499,2022-08
MF,Mayotte,5.199556934265656e-05,2022-08
NG,Niger,5.565066322005543e-05,2022-08
SU,Sudan,5.435743819174188e-05,2022-08
LY,Libya,6.193253789981306e-05,2022-08
UU,Koualou Area,4.88307087835004e-05,2022-08
TS,Tunisia,7.113373972086308e-05,2022-08
EG,Egypt,6.621859885992599e-05,2022-08
EG,Bir Tawil,5.830522690178133e-05,2022-08
SU,Halaib Triangle,5.701113450210069e-05,2022-08
ER,Eritrea,5.385243766305902e-05,2022-08
ET,Ethiopia,4.525471890787083e-05,2022-08
DJ,Djibouti,5.192307918719252e-05,2022-08
SO,Somalia,4.365755759620689e-05,2022-08
OD,South Sudan,4.440913549116399e-05,2022-08
UU,Abyei Area,4.659695631564499e-05,2022-08
KE,Kenya,4.510377166783982e-05,2022-08
UG,Uganda,4.618352659201132e-05,2022-08
TZ,Tanzania,5.950224150471976e-05,2022-08
MZ,Mozambique,6.606587261615026e-05,2022-08
CN,Comoros,5.01287484230674e-05,2022-08
MA,Madagascar,5.648493000103015e-05,2022-08
CV,Cabo Verde,4.812747686546925e-05,2022-08
WI,Western Sahara,5.5592317725003065e-05,2022-08
MR,Mauritania,5.497539431985202e-05,2022-08
MO,Morocco,6.459467017223886e-05,2022-08
SP,Spain (Canary Is),6.090544363120252e-05,2022-08
PO,Portugal (Madeira Is),6.496128498745752e-05,2022-08
SP,Spain (Africa),8.775877662621804e-05,2022-08
AG,Algeria,6.186368067653617e-05,2022-08
ML,Mali,5.490373669216789e-05,2022-08
UV,Burkina Faso,5.123393055485015e-05,2022-08
TO,Togo,4.846718487959555e-05,2022-08
GH,Ghana,4.746895531509792e-05,2022-08
IV,Cote d'Ivoire,4.5242842445649067e-05,2022-08
GV,Guinea,4.586311607758147e-05,2022-08
SG,Senegal,5.140786419902776e-05,2022-08
GA,"Gambia, The",4.85487134830052e-05,2022-08
PU,Guinea-Bissau,4.5244948824161576e-05,2022-08
SL,Sierra Leone,4.440122747925495e-05,2022-08
LI,Liberia,4.3527819340642654e-05,2022-08
BN,Benin,4.851674819759846e-05,2022-08
NI,Nigeria,5.1597681765239824e-05,2022-08
CM,Cameroon,4.6808689018519e-05,2022-08
EK,Equatorial Guinea,5.0179300260033005e-05,2022-08
TP,Sao Tome & Principe,5.103963891165171e-05,2022-08
GB,Gabon,5.4829235639856965e-05,2022-08
CF,Rep of the Congo,6.181599845948473e-05,2022-08
CT,Central African Rep,4.412887319352058e-05,2022-08
CG,Dem Rep of the Congo,7.037350511206902e-05,2022-08
CD,Chad,5.128954539813634e-05,2022-09
MI,Malawi,7.998986185342148e-05,2022-09
ZA,Zambia,9.951183324074336e-05,2022-09
ZI,Zimbabwe,7.845832963907094e-05,2022-09
BC,Botswana,7.114728515392937e-05,2022-09
WA,Namibia,6.678231127677878e-05,2022-09
AO,Angola,9.05339032182848e-05,2022-09
BY,Burundi,5.243919850928203e-05,2022-09
RW,Rwanda,4.747959294920395e-05,2022-09
SF,South Africa,7.181303159047881e-05,2022-09
LT,Lesotho,6.45804037221037e-05,2022-09
WZ,Swaziland,8.780505434403882e-05,2022-09
MF,Mayotte,5.391713715660207e-05,2022-09
NG,Niger,5.294803079718787e-05,2022-09
SU,Sudan,5.198420502981716e-05,2022-09
LY,Libya,5.5923883432858754e-05,2022-09
UU,Koualou Area,4.9954634761140375e-05,2022-09
TS,Tunisia,6.375273357078448e-05,2022-09
EG,Egypt,6.163929683705682e-05,2022-09
EG,Bir Tawil,5.49322998966831e-05,2022-09
SU,Halaib Triangle,5.439400972850305e-05,2022-09
ER,Eritrea,5.061782353277387e-05,2022-09
ET,Ethiopia,4.437069928165658e-05,2022-09
DJ,Djibouti,4.925622025740691e-05,2022-09
SO,Somalia,4.32535440867834e-05,2022-09
OD,South Sudan,4.366370533220453e-05,2022-09
UU,Abyei Area,4.537017842322137e-05,2022-09
KE,Kenya,4.449889987858882e-05,2022-09
UG,Uganda,4.3797949875799606e-05,2022-09
TZ,Tanzania,6.0660750658046e-05,2022-09
MZ,Mozambique,8.88527841041316e-05,2022-09
CN,Comoros,5.1992479555009045e-05,2022-09
MA,Madagascar,6.227029082374903e-05,2022-09
CV,Cabo Verde,4.7580497585405966e-05,2022-09
WI,Western Sahara,5.188695688755516e-05,2022-09
MR,Mauritania,5.140636025260783e-05,2022-09
MO,Morocco,5.8616706613363656e-05,2022-09
SP,Spain (Canary Is),5.795403913810614e-05,2022-09
PO,Portugal (Madeira Is),5.962638528172368e-05,2022-09
SP,Spain (Africa),7.900077173027399e-05,2022-09
AG,Algeria,5.5430580643895184e-05,2022-09
ML,Mali,5.206617637621501e-05,2022-09
UV,Burkina Faso,5.027975728083362e-05,2022-09
TO,Togo,4.689040764617924e-05,2022-09
GH,Ghana,4.632669973326253e-05,2022-09
IV,Cote d'Ivoire,4.505790380829165e-05,2022-09
GV,Guinea,4.558886302456525e-05,2022-09
SG,Senegal,5.1270609671212456e-05,2022-09
GA,"Gambia, The",5.0148908887888686e-05,2022-09
PU,Guinea-Bissau,4.722379922956493e-05,2022-09
SL,Sierra Leone,4.416787668280564e-05,2022-09
LI,Liberia,4.281930114606268e-05,2022-09
BN,Benin,4.8291462294030695e-05,2022-09
NI,Nigeria,5.142925032445773e-05,2022-09
CM,Cameroon,4.506707245852487e-05,2022-09
EK,Equatorial Guinea,4.492284534940436e-05,2022-09
TP,Sao Tome & Principe,4.6042797801306366e-05,2022-09
GB,Gabon,4.9174900719570734e-05,2022-09
CF,Rep of the Congo,5.427336237787004e-05,2022-09
CT,Central African Rep,4.383191636849134e-05,2022-09
CG,Dem Rep of the Congo,6.069879739908049e-05,2022-09
CD,Chad,5.014619448682119e-05,2022-10
MI,Malawi,7.952616156925195e-05,2022-10
ZA,Zambia,8.530963046675672e-05,2022-10
ZI,Zimbabwe,7.937702936280355e-05,2022-10
BC,Botswana,7.69666584308129e-05,2022-10
WA,Namibia,6.91860595020775e-05,2022-10
AO,Angola,6.761235678373742e-05,2022-10
BY,Burundi,5.4280789816959416e-05,2022-10
RW,Rwanda,4.976948330575012e-05,2022-10
SF,South Africa,7.377208468720173e-05,2022-10
LT,Lesotho,6.380713015377165e-05,2022-10
WZ,Swaziland,8.424843848573242e-05,2022-10
MF,Mayotte,5.473812225860462e-05,2022-10
NG,Niger,4.8899086940673045e-05,2022-10
SU,Sudan,5.135227885903078e-05,2022-10
LY,Libya,5.24026476534628e-05,2022-10
UU,Koualou Area,4.842697549383384e-05,2022-10
TS,Tunisia,5.983685752359004e-05,2022-10
EG,Egypt,5.909856362884372e-05,2022-10
EG,Bir Tawil,5.183231998570227e-05,2022-10
SU,Halaib Triangle,5.109911136344364e-05,2022-10
ER,Eritrea,5.020721897493963e-05,2022-10
ET,Ethiopia,4.456503649236245e-05,2022-10
DJ,Djibouti,4.880457017899863e-05,2022-10
SO,Somalia,4.3110787163996446e-05,2022-10
OD,South Sudan,4.708204338546558e-05,2022-10
UU,Abyei Area,5.170142682574051e-05,2022-10
KE,Kenya,4.655829031253553e-05,2022-10
UG,Uganda,4.69456713874887e-05,2022-10
TZ,Tanzania,6.234730352970844e-05,2022-10
MZ,Mozambique,8.483976354909459e-05,2022-10
CN,Comoros,5.399264332270025e-05,2022-10
MA,Madagascar,6.750421424907264e-05,2022-10
CV,Cabo Verde,4.639451565917401e-05,2022-10
WI,Western Sahara,4.878529048963769e-05,2022-10
MR,Mauritania,4.839257711706651e-05,2022-10
MO,Morocco,5.586209116371533e-05,2022-10
SP,Spain (Canary Is),5.749284280061587e-05,2022-10
PO,Portugal (Madeira Is),5.513686254186535e-05,2022-10
SP,Spain (Africa),8.392863650034378e-05,2022-10
AG,Algeria,5.272416252070163e-05,2022-10
ML,Mali,5.042678277410292e-05,2022-10
UV,Burkina Faso,5.138170222527234e-05,2022-10
TO,Togo,4.85688583830634e-05,2022-10
GH,Ghana,4.766219563795538e-05,2022-10
IV,Cote d'Ivoire,4.5360235916112166e-05,2022-10
GV,Guinea,4.693468403147076e-05,2022-10
SG,Senegal,5.682505227926248e-05,2022-10
GA,"Gambia, The",5.39433913306739e-05,2022-10
PU,Guinea-Bissau,5.05444010600544e-05,2022-10
SL,Sierra Leone,4.481074094962219e-05,2022-10
LI,Liberia,4.3084606657823e-05,2022-10
BN,Benin,5.017988339515137e-05,2022-10
NI,Nigeria,5.317808222110048e-05,2022-10
CM,Cameroon,4.507152904403879e-05,2022-10
EK,Equatorial Guinea,4.2134652207960585e-05,2022-10
TP,Sao Tome & Principe,4.209948020443541e-05,2022-10
GB,Gabon,4.628637542906575e-05,2022-10
CF,Rep of the Congo,4.8642808222396296e-05,2022-10
CT,Central African Rep,4.575997065660575e-05,2022-10
CG,Dem Rep of the Congo,5.432568310599563e-05,2022-10
CD,Chad,5.161838407529137e-05,2022-11
MI,Malawi,5.975145558090756e-05,2022-11
ZA,Zambia,5.374949315885957e-05,2022-11
ZI,Zimbabwe,5.747184091495688e-05,2022-11
BC,Botswana,6.042282264777037e-05,2022-11
WA,Namibia,5.8993871979736256e-05,2022-11
AO,Angola,5.149803453315141e-05,2022-11
BY,Burundi,4.53309511868145e-05,2022-11
RW,Rwanda,4.4371516956190846e-05,2022-11
SF,South Africa,6.428925394433425e-05,2022-11
LT,Lesotho,5.913229609648573e-05,2022-11
WZ,Swaziland,7.165165966792025e-05,2022-11
MF,Mayotte,5.549100194752269e-05,2022-11
NG,Niger,4.655151399433256e-05,2022-11
SU,Sudan,5.061909466043112e-05,2022-11
LY,Libya,4.8266111223560765e-05,2022-11
UU,Koualou Area,7.464394526904343e-05,2022-11
TS,Tunisia,5.577589685942436e-05,2022-11
EG,Egypt,5.691305134266529e-05,2022-11
EG,Bir Tawil,4.83382249167752e-05,2022-11
SU,Halaib Triangle,4.777395802871488e-05,2022-11
ER,Eritrea,4.882824081844843e-05,2022-11
ET,Ethiopia,4.550996804183368e-05,2022-11
DJ,Djibouti,4.726210290168182e-05,2022-11
SO,Somalia,4.223090499247965e-05,2022-11
OD,South Sudan,5.596849259965362e-05,2022-11
UU,Abyei Area,6.298930575735776e-05,2022-11
KE,Kenya,4.475578442405703e-05,2022-11
UG,Uganda,4.541407401551197e-05,2022-11
TZ,Tanzania,5.2726348068761737e-05,2022-11
MZ,Mozambique,6.110479449821626e-05,2022-11
CN,Comoros,5.330182137217569e-05,2022-11
MA,Madagascar,6.241035303202873e-05,2022-11
CV,Cabo Verde,4.785143417468006e-05,2022-11
WI,Western Sahara,4.8114933276477896e-05,2022-11
MR,Mauritania,4.7691466542382365e-05,2022-11
MO,Morocco,5.293673995616808e-05,2022-11
SP,Spain (Canary Is),5.6416761545893685e-05,2022-11
PO,Portugal (Madeira Is),5.870289210319297e-05,2022-11
SP,Spain (Africa),9.256909459554944e-05,2022-11
AG,Algeria,4.989107402104542e-05,2022-11
ML,Mali,4.9449858714725934e-05,2022-11
UV,Burkina Faso,5.59573807641612e-05,2022-11
TO,Togo,5.459610556348118e-05,2022-11
GH,Ghana,5.542840899794788e-05,2022-11
IV,Cote d'Ivoire,4.859682242803696e-05,2022-11
GV,Guinea,5.5157085694064286e-05,2022-11
SG,Senegal,6.646569012878133e-05,2022-11
GA,"Gambia, The",6.219814511056605e-05,2022-11
PU,Guinea-Bissau,5.672890624273509e-05,2022-11
SL,Sierra Leone,4.692784879517759e-05,2022-11
LI,Liberia,4.3702589589132456e-05,2022-11
BN,Benin,5.647240463209652e-05,2022-11
NI,Nigeria,5.691152224058588e-05,2022-11
CM,Cameroon,5.145009519472433e-05,2022-11
EK,Equatorial Guinea,4.365280491385886e-05,2022-11
TP,Sao Tome & Principe,4.248418704009706e-05,2022-11
GB,Gabon,4.3683005572024045e-05,2022-11
CF,Rep of the Congo,4.4693936023608856e-05,2022-11
CT,Central African Rep,5.74062915024188e-05,2022-11
CG,Dem Rep of the Congo,4.520211941451153e-05,2022-11
CD,Chad,5.234504724849601e-05,2022-12
MI,Malawi,4.469802670025699e-05,2022-12
ZA,Zambia,4.428177987046911e-05,2022-12
ZI,Zimbabwe,5.095455219646724e-05,2022-12
BC,Botswana,5.412164988057256e-05,2022-12
WA,Namibia,5.432650282137078e-05,2022-12
AO,Angola,4.507657601811029e-05,2022-12
BY,Burundi,4.080725186855983e-05,2022-12
RW,Rwanda,4.117182418813024e-05,2022-12
SF,South Africa,6.11946819759513e-05,2022-12
LT,Lesotho,5.734473094569432e-05,2022-12
WZ,Swaziland,6.126581379653407e-05,2022-12
MF,Mayotte,4.438959749029e-05,2022-12
NG,Niger,4.538644168341887e-05,2022-12
SU,Sudan,5.047859746528376e-05,2022-12
LY,Libya,4.721166650324351e-05,2022-12
UU,Koualou Area,8.294646940095864e-05,2022-12
TS,Tunisia,5.581460187067717e-05,2022-12
EG,Egypt,5.816276252854635e-05,2022-12
EG,Bir Tawil,4.894830618202626e-05,2022-12
SU,Halaib Triangle,4.897094242930002e-05,2022-12
ER,Eritrea,4.9989000832700864e-05,2022-12
ET,Ethiopia,4.71477634939309e-05,2022-12
DJ,Djibouti,4.742357428978352e-05,2022-12
SO,Somalia,4.088505845346027e-05,2022-12
OD,South Sudan,7.598285118043618e-05,2022-12
UU,Abyei Area,5.84957730674081e-05,2022-12
KE,Kenya,4.166060362375519e-05,2022-12
UG,Uganda,4.7747886896862126e-05,2022-12
TZ,Tanzania,4.2676633287720695e-05,2022-12
MZ,Mozambique,4.937339540585572e-05,2022-12
CN,Comoros,4.414584938123716e-05,2022-12
MA,Madagascar,4.977252137309396e-05,2022-12
CV,Cabo Verde,4.503678879387e-05,2022-12
WI,Western Sahara,4.7205571965018e-05,2022-12
MR,Mauritania,4.5535876776684055e-05,2022-12
MO,Morocco,5.2565026403041546e-05,2022-12
SP,Spain (Canary Is),5.801060805739195e-05,2022-12
PO,Portugal (Madeira Is),5.262247955352957e-05,2022-12
SP,Spain (Africa),9.900578051486604e-05,2022-12
AG,Algeria,4.93377272805144e-05,2022-12
ML,Mali,4.660348829568014e-05,2022-12
UV,Burkina Faso,5.362848865241591e-05,2022-12
TO,Togo,6.747923257116118e-05,2022-12
GH,Ghana,7.092189331926237e-05,2022-12
IV,Cote d'Ivoire,5.663572755093253e-05,2022-12
GV,Guinea,6.0257634836541486e-05,2022-12
SG,Senegal,5.616482890324884e-05,2022-12
GA,"Gambia, The",5.474813139987943e-05,2022-12
PU,Guinea-Bissau,5.635463923078062e-05,2022-12
SL,Sierra Leone,5.015462675382052e-05,2022-12
LI,Liberia,4.774277979013808e-05,2022-12
BN,Benin,6.02903008924628e-05,2022-12
NI,Nigeria,6.332778126593702e-05,2022-12
CM,Cameroon,7.020286086293644e-05,2022-12
EK,Equatorial Guinea,5.985064796170153e-05,2022-12
TP,Sao Tome & Principe,5.32051378311939e-05,2022-12
GB,Gabon,5.964435496461716e-05,2022-12
CF,Rep of the Congo,5.539674549171667e-05,2022-12
CT,Central African Rep,9.055738356561214e-05,2022-12
CG,Dem Rep of the Congo,4.765418295175746e-05,2022-12
CD,Chad,5.4883269755256e-05,2023-01
MI,Malawi,3.864556242314864e-05,2023-01
ZA,Zambia,3.794421520613279e-05,2023-01
ZI,Zimbabwe,4.208945812012496e-05,2023-01
BC,Botswana,4.912298861633584e-05,2023-01
WA,Namibia,4.928014891906424e-05,2023-01
AO,Angola,3.909019070610453e-05,2023-01
BY,Burundi,3.438340968953869e-05,2023-01
RW,Rwanda,3.666884136680866e-05,2023-01
SF,South Africa,6.108281181667036e-05,2023-01
LT,Lesotho,5.408752064055675e-05,2023-01
WZ,Swaziland,5.703697353836125e-05,2023-01
MF,Mayotte,3.795041842672744e-05,2023-01
NG,Niger,5.1381540357463406e-05,2023-01
SU,Sudan,5.347741043621485e-05,2023-01
LY,Libya,5.218203637942287e-05,2023-01
UU,Koualou Area,6.820815986517277e-05,2023-01
TS,Tunisia,6.107638498357487e-05,2023-01
EG,Egypt,6.11627921563984e-05,2023-01
EG,Bir Tawil,5.2942436848723545e-05,2023-01
SU,Halaib Triangle,5.1671834150852985e-05,2023-01
ER,Eritrea,5.405112267146686e-05,2023-01
ET,Ethiopia,4.6235941811184623e-05,2023-01
DJ,Djibouti,4.653310044128001e-05,2023-01
SO,Somalia,3.675902367583642e-05,2023-01
OD,South Sudan,7.227751807586448e-05,2023-01
UU,Abyei Area,5.533276874534261e-05,2023-01
KE,Kenya,3.5708529649390906e-05,2023-01
UG,Uganda,5.017618556873598e-05,2023-01
TZ,Tanzania,3.624598645383457e-05,2023-01
MZ,Mozambique,4.246279965474312e-05,2023-01
CN,Comoros,3.615571076466988e-05,2023-01
MA,Madagascar,4.248918921451372e-05,2023-01
CV,Cabo Verde,4.837308785709225e-05,2023-01
WI,Western Sahara,5.130164334435171e-05,2023-01
MR,Mauritania,5.024070761125793e-05,2023-01
MO,Morocco,5.676473056829613e-05,2023-01
SP,Spain (Canary Is),5.751826029301717e-05,2023-01
PO,Portugal (Madeira Is),5.480491382163395e-05,2023-01
SP,Spain (Africa),8.304080803670685e-05,2023-01
AG,Algeria,5.488262977839615e-05,2023-01
ML,Mali,5.230456762150348e-05,2023-01
UV,Burkina Faso,5.585479852783508e-05,2023-01
TO,Togo,6.82690089429757e-05,2023-01
GH,Ghana,7.060621697268798e-05,2023-01
IV,Cote d'Ivoire,5.5547414192862525e-05,2023-01
GV,Guinea,7.203698243890699e-05,2023-01
SG,Senegal,5.742196499760582e-05,2023-01
GA,"Gambia, The",6.099187744397111e-05,2023-01
PU,Guinea-Bissau,6.250310031072088e-05,2023-01
SL,Sierra Leone,6.460412466298539e-05,2023-01
LI,Liberia,4.88773468097762e-05,2023-01
BN,Benin,6.414272647590536e-05,2023-01
NI,Nigeria,6.683990598326382e-05,2023-01
CM,Cameroon,6.217206180702177e-05,2023-01
EK,Equatorial Guinea,5.3662553124744976e-05,2023-01
TP,Sao Tome & Principe,5.050185566784102e-05,2023-01
GB,Gabon,5.592004096073216e-05,2023-01
CF,Rep of the Congo,4.964213240834781e-05,2023-01
CT,Central African Rep,7.96581352147335e-05,2023-01
CG,Dem Rep of the Congo,4.428602504814802e-05,2023-01
CD,Chad,5.053191456577008e-05,2023-02
MI,Malawi,3.7646182146560576e-05,2023-02
ZA,Zambia,3.7876334445527046e-05,2023-02
ZI,Zimbabwe,4.225704112750778e-05,2023-02
BC,Botswana,4.670348580875171e-05,2023-02
WA,Namibia,4.6375249934034985e-05,2023-02
AO,Angola,3.846184104291933e-05,2023-02
BY,Burundi,3.111740142477584e-05,2023-02
RW,Rwanda,3.2805508375911905e-05,2023-02
SF,South Africa,5.705536852195787e-05,2023-02
LT,Lesotho,5.3588154905827385e-05,2023-02
WZ,Swaziland,5.008876694616803e-05,2023-02
MF,Mayotte,3.517498842434783e-05,2023-02
